1.2054983,0.806415,-1.0844841,-0.6674181,1.6986835,0.00430132,-0.90778935,0.80361867,0.38690037,0.24505869,0.5836462,-0.5507055,-0.04487475,-0.3349318,-0.54035026,0.8914977,-1.4314138,1.1821076,1.9826343,1.836073,0.5583812,-1.6849251,2.9278865,0.18783425,-1.4938194,-2.1609035,-1.1636816,-1.9986181,2.222727,-1.0829071,-0.6613491,-0.694765,0.23321132,-2.0857487,2.1288617,-2.051981,1.5880013,-0.9554077,0.37840798,0.8044112,1.2482367,-0.43554744,1.721907,-0.5336702,-0.37870392,-0.13749032,-0.4106995,-1.2853391,0.06376283,-0.8931399,-1.8333471,0.7210949,-1.7303302,-0.3923533,-1.7240436,1.8837861,0.5111222,1.0926774,-0.4386731,-0.02121242,-0.97307897,-1.1027447,-0.2864863,-1.2585961,0.80986786,2.2630656,1.3319951,-0.5120924,-0.6926755,-0.6666622,2.339268,-0.5211344,0.29505667,-1.09795,0.6859943,-0.36062065,-0.21087694,0.52487594,-0.9330054,-0.74368227,-0.15054788,-1.0287284,0.24992172,0.8350563,0.77630776,-0.9578074,0.39530593,-0.68740255,-1.0203189,1.0348188,1.2961013,-1.5033051,2.0502121,-1.1657121,0.28260037,2.0155685
0.95379835,0.56585,-1.742778,-0.8956813,2.5793996,-0.19018719,-1.2651902,0.7725014,0.11586155,0.23491669,-0.041218,-0.13255444,-0.6671053,0.08871517,-1.382223,1.4054881,-0.8781165,1.0875897,1.2277768,2.3304505,0.19143946,-1.6918786,2.8467085,1.2543527,-1.4290464,-1.9139172,-1.3786423,-1.504092,1.6435088,-0.5244145,-0.2255124,-0.78511065,0.61914897,-2.3882606,2.0289838,-1.7125394,1.888978,-0.72739327,-0.36837927,0.86530215,1.3055797,-0.7751668,1.7990232,0.25484335,-0.8276811,-0.47678033,-1.2028582,-2.6878467,1.3574449,-1.4520153,-2.6369536,0.48152122,-1.6409911,-0.4201968,-1.6797701,3.4175467,-0.03065076,0.69010025,-0.30808842,-0.46020922,-0.9324919,-0.7854372,0.08601242,-1.6600114,2.3758967,2.9231775,2.0331645,-0.15059261,-0.5097416,-1.3606035,1.6223791,-0.47048348,0.32548892,-0.9807236,0.56512696,-0.34555948,-0.2577616,0.6854604,-1.6225408,-1.4648899,-0.19967099,-0.8292105,-0.61669177,1.1958413,0.809258,-0.66274065,-0.06821254,0.43683985,-1.8660634,1.6283743,1.1760384,-1.3004467,1.7461925,-1.234699,0.5777831,2.6405025
1.2177255,1.2960058,-0.6152675,-0.49725825,1.8301693,-0.3303013,-1.2726095,1.3721567,0.95873857,0.30519235,1.1285678,-0.53602016,0.03310114,-0.35426503,-1.108705,1.2917424,-0.8382005,1.237119,1.9323469,2.3783903,0.5295649,-1.4623166,2.6254895,0.9085782,-1.3193134,-2.1615899,-0.07366325,-1.7810801,1.0789083,-1.800822,-1.389874,0.38999215,-0.28520015,-1.4732906,2.7359517,-2.7672374,1.8886516,-0.954468,-0.22596547,0.16315898,1.6076804,-0.08458374,0.74632996,0.34160453,-0.57959753,-0.46779087,-0.35009298,-1.6291306,0.21549186,-0.7551618,-1.7086068,0.9869308,-1.0388072,-0.34064853,-1.6194874,2.7940736,-0.03864135,1.0225224,-0.32972986,-0.44096884,-1.5822741,-0.7538649,-0.39248034,-1.5053917,0.80743295,1.4876313,2.2385721,-0.6789664,-1.0896208,-0.48626027,2.0365567,-1.2286279,0.1285945,-0.7219704,0.69486153,-0.8225421,1.1262348,0.84163594,-1.041471,-1.2660811,-0.24916868,-1.5948073,-0.10652009,0.66465175,1.1782477,-1.1380991,0.01742732,-0.8451921,-1.7135735,0.7180126,0.70140195,-1.0309452,2.2105117,-1.2793723,-0.14954536,1.8026851
1.6152921,1.3504019,-1.0449246,-0.4550406,1.6916108,-0.37263227,-1.4912137,0.6785701,0.32897437,0.2876462,0.7853639,-0.46336335,-0.6929905,0.06622977,-1.0392315,0.9353683,-1.4899893,1.1370414,1.1810216,2.4925306,0.937926,-1.6829072,2.9912481,0.69293463,-1.1438233,-2.3412004,-0.38116777,-1.4500947,2.0640914,-0.6404346,-0.6077165,-0.47409078,0.53489226,-1.978486,3.0298057,-2.3767326,1.9524046,-0.9321348,-0.34960172,0.34570926,0.8567762,-0.32528752,1.2460803,-0.34988198,-0.83406085,-0.97943234,-1.0246284,-2.2632728,0.5488614,-1.5458977,-1.849222,0.9931599,-1.6304497,-0.59750336,-1.8335147,3.0650759,-0.5880278,0.8111043,-0.4137402,-0.5048646,-0.518964,-0.8952805,0.03714151,-1.3866762,1.8454325,2.3033636,1.9678481,-0.87345594,-0.4071994,-0.9843153,2.0138721,-0.10874794,0.76582515,-0.63789374,0.39583528,-0.27875772,0.4867346,1.0034056,-1.5741574,-1.3982089,-0.70445377,-1.3779669,0.82936096,0.5821423,0.4674095,-0.6982702,-0.23312694,-0.2549261,-1.7704564,1.054103,1.5995113,-0.59283876,1.0288843,-0.95259774,0.7897052,1.7777085
1.04850292e+00,5.77553451e-01,-1.46714950e+00,-5.93822062e-01,1.20996606e+00,4.73888218e-01,-8.51791561e-01,1.33343530e+00,9.29000556e-01,3.38232636e-01,9.56080735e-01,1.37438595e-01,-5.30238152e-01,-4.89704341e-01,-1.10329127e+00,1.37688947e+00,2.54937351e-01,1.01128674e+00,1.57912755e+00,5.83051145e-01,-8.10741857e-02,1.43864572e-01,1.83936965e+00,-6.91018775e-02,-5.14826953e-01,-1.39637125e+00,-6.65807366e-01,-1.61623275e+00,1.67305648e+00,-9.50987875e-01,-1.04055667e+00,-1.43223071e+00,-4.90165412e-01,-5.08542955e-01,4.27077025e-01,-1.84044981e+00,2.68185109e-01,-1.02326822e+00,9.45802853e-02,3.57131779e-01,2.13702738e-01,1.21708596e+00,6.15287900e-01,8.86580732e-04,3.54813039e-01,-5.49765229e-01,-1.34836167e-01,-1.83519587e-01,-3.58909786e-01,-1.09190142e+00,-4.33731318e-01,-1.29052371e-01,-1.02988577e+00,-1.04735708e+00,-7.70301163e-01,1.19903755e+00,-6.16814554e-01,4.92170691e-01,-2.61193037e-01,-1.09743141e-01,-6.54892266e-01,-4.22678083e-01,-5.04114091e-01,-8.28584433e-01,1.14100277e+00,2.37800336e+00,1.57645071e+00,-2.92101856e-02,-7.35843062e-01,-4.05201502e-02,5.72467566e-01,-1.35358357e+00,1.16438818e+00,-1.01646709e+00,1.16345108e-01,7.69442022e-02,1.18829286e+00,1.19068587e+00,-1.18984461e+00,-1.26156196e-01,3.59814972e-01,-1.31545258e+00,2.69597560e-01,1.13661356e-01,2.18604803e-01,-6.40086353e-01,1.60504234e+00,-9.12971616e-01,-5.62423110e-01,-4.41209301e-02,-9.79169682e-02,-8.38745892e-01,1.49144804e+00,-8.26771438e-01,3.73268008e-01,1.43237734e+00
1.3321712,1.4086758,-1.4074088,-0.13443936,1.0472667,0.26596555,-1.5142852,1.6581742,1.2539551,0.11746033,1.021419,0.05389697,-0.70772076,-0.11145957,-0.8944351,1.1277721,-0.15265355,0.9871984,1.5387665,1.2299553,-0.05317481,-0.59863853,1.892848,0.33351073,-0.54687077,-2.2380478,-0.5231394,-1.5162743,1.2972809,-1.4530339,-1.3676801,-0.7461762,-1.0888172,-0.5609111,0.9304092,-2.6744666,0.8095452,-0.8462387,0.16706966,0.29543602,0.36278024,0.9582785,0.6324195,-0.1248368,0.02093727,-0.5278406,-0.69547457,-0.34239724,-0.23795564,-1.4180974,-0.7021719,0.29607007,-0.3227056,-1.1381196,-0.9703297,2.1869442,-0.51746917,0.70691466,-0.21411057,-0.04915155,-0.6470936,-0.5377417,-0.7300505,-1.130977,1.2383444,2.057143,1.765831,-0.04389711,-0.7897695,-0.72918725,1.1388447,-1.2928785,1.2964174,-0.7385588,0.5723439,0.13292791,1.384815,1.7524542,-0.91818345,-0.7499453,0.3919458,-1.6804842,-0.17774667,0.31531736,0.35312387,-0.44458717,0.34455788,-1.1476573,-0.97029555,0.24656318,0.3253003,-0.62686247,1.6110575,-0.5605489,0.30732653,1.268671
0.77586734,0.2929106,-1.3427547,-0.5885378,1.6632406,0.50628453,-1.7443417,1.6736044,0.7415239,0.2307948,0.41669434,-0.673917,-1.0959538,0.08208708,-1.5455495,0.98001516,-0.92528397,1.3146322,1.7269038,1.3938076,0.6542794,-0.72348005,2.6151857,1.2370317,-1.1218756,-2.3103294,-0.6947201,-0.02801219,0.8861225,-1.5539297,-0.92972016,-0.3931019,-0.8628343,-1.4219333,1.7116323,-2.7304657,1.0860939,0.34185264,0.04775286,-0.12908225,1.1403285,0.428506,0.50571436,-1.0594951,-1.574691,-0.9367433,-0.9065231,-1.0537852,0.763845,-2.2011025,-1.3046225,-0.40952966,-1.286242,-0.6022318,-0.94501334,2.986444,-0.16072923,1.1977937,0.38757256,-0.40635923,-0.6037069,-0.4882741,-0.56732696,-1.445562,1.5529511,2.1867576,1.6095167,-0.22935453,-0.89939123,-1.1814811,1.3171905,-1.1150568,0.8429611,-1.0116723,1.0518832,0.8048606,0.53479403,1.2167436,-0.83820564,-0.19817361,0.2111658,-1.1209583,-0.54119366,1.200414,0.32056007,-0.06478132,0.32328194,0.218795,-0.9502317,0.56893325,0.17835757,-1.1520926,1.8339578,-0.8708427,0.81343454,1.6597208
1.5600153,1.0030493,-1.6467226,-0.0201219,1.2993053,0.32578555,-0.81000906,1.5487092,0.48903304,0.6172641,0.7984235,-0.16644457,-0.39400327,-0.32949868,-1.2343388,1.3741472,-1.1012642,1.3279924,1.3918897,1.358802,0.20550734,-0.57047975,2.4056015,0.50836605,-1.045939,-2.1265504,0.03868517,-1.3083633,1.8544989,-0.9393117,-0.84119946,-0.25942257,-0.8109088,-1.7531294,1.6868887,-2.120913,1.5600717,-0.7400342,-0.42657954,0.43295962,1.0336071,-0.08544613,0.75337416,-0.09393485,-0.07039472,-1.0766822,-0.65495336,-1.3417554,0.02541786,-0.9152886,-1.3142592,0.5420188,-1.1795611,-1.1889645,-1.4026599,2.4610617,0.18897587,0.16375908,-0.2609435,-0.4659964,-0.7637207,-1.104865,-0.289497,-1.1863539,1.192624,1.9499134,1.4613725,-0.6005588,-0.685016,-0.97911024,1.88837,-0.717046,1.3217535,-0.89172196,0.23513319,-0.13671274,1.7686069,1.0274523,-0.9747249,-0.9074373,0.12070258,-1.9041233,-0.00751621,0.674385,0.23693566,-0.9366311,0.09694619,-0.7408886,-1.09239,0.92235994,0.5012093,-1.1398181,1.7666339,-1.288073,0.80429316,2.0401597
1.5341883,0.54845256,-1.3958857,-0.7527526,1.4855577,-0.17862,-0.9253525,1.5230646,0.6046436,0.14684616,0.570264,-0.05104633,0.11217561,-0.6723872,-0.50114554,1.3937914,-1.0348191,0.9705158,1.7902454,1.1367592,-0.5662076,-0.34017792,2.263455,0.62653255,-1.037542,-1.7085263,-0.88143176,-1.7703041,1.9191041,-0.7517847,-0.4780403,-0.92286843,-0.03312593,-1.6083926,1.8646461,-1.3627735,0.84314096,-0.91285425,-0.32345915,0.44158775,1.3108709,-0.06235553,1.5251983,0.42176723,0.28789192,-0.75416225,-0.87127644,-1.8380104,0.61331254,-1.131869,-1.5777906,0.64503527,-1.3505723,-0.55576307,-1.1590862,3.202623,-0.13592918,-0.07106289,-0.5946344,0.174123,-1.1768456,-1.2852423,0.24144012,-1.9115064,1.1513548,2.0443525,1.8487842,-1.0596637,-0.3640506,-0.6277337,0.85035723,-1.0981438,0.4888687,-0.66708755,0.6093392,0.3908557,0.34239516,1.1211354,-0.9271324,-0.90073436,-0.26849225,-0.65330535,-0.14089856,0.4354265,0.92152166,-0.8035112,0.18807855,-0.5087801,-1.6990421,1.5291088,0.130274,-1.190791,2.2567859,-0.96382636,-0.1938333,2.1679885
1.6533641,1.5713463,-0.931545,-0.40774193,1.959121,-0.16227016,-2.1380403,1.4354641,0.92105424,0.39726442,0.62151325,-0.78731054,-0.64217126,0.23702686,-1.0467572,1.360211,-0.86399996,1.7107867,1.7944832,2.6063943,0.7868221,-1.4495246,2.2131436,1.4677242,-1.3905742,-2.4936473,-0.5393297,-1.3575187,1.2804317,-1.8170004,-0.8153996,-0.37429,-0.1581648,-1.7355667,2.3769877,-3.22973,2.2662036,-0.5580514,0.00532254,-0.31989592,0.70731884,-0.07117781,0.9154532,-0.93791187,-0.8449878,-0.7986978,-1.0282471,-2.0551918,0.70533437,-1.546477,-1.3903402,0.8097133,-1.4104548,-0.7393442,-1.597688,3.0184362,-0.45519957,1.732201,-0.44944406,-0.34260088,-0.98159796,-1.0213089,-0.47099674,-0.9650762,1.1228278,3.0695221,1.6232135,-0.18169259,-0.7869529,-1.7564595,2.3581743,-0.5370341,0.3519154,-0.60420865,0.45569402,-0.01185951,0.08510383,1.3402469,-1.0634468,-1.3284409,-0.0327087,-2.1534758,-0.11229359,0.7839071,0.8809897,0.21166483,-0.7518421,-0.10645843,-1.4239203,0.59525156,0.823754,-0.77940065,1.7178237,-0.8957716,0.7122433,1.2007967
